allow_hard_call	biological_category	biological_description	cell_type_id	cell_type_label	curation_notes	curation_version	disease_context	display_name	display_order	do_not_overinterpret_as	gene_set_description	hard_call_notes	interpretation_caveat	interpretation_status	is_composite_required	is_qc	known_limitations	manual_review_status	marker_panel_context	marker_provenance_summary	n_markers	negative_checks	portal_visibility	provenance_warning_count	qc_sensitivity	quality_badges	recommended_portal_label	recommended_portal_summary	release_class	required_supporting_evidence	score_scope	source_gmt	source_workbook	state_class	state_establishment_level	state_establishment_rationale	state_id	state_label	state_level_citation_ids	tissue_id	tissue_label
false		Scar lipid associated macrophage captures lipid-handling or phagocytic activity often associated with tissue remodeling or disease.	macrophage	Macrophage	Scar-associated or lipid-associated macrophage program; disease-context dependent.	2026-05-26		Scar lipid associated macrophage			Ramachandran et al., Nature 2019 | https://www.nature.com/articles/s41586-019-1631-3	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Interpret with tissue context and parent-cell identity; related genes can also reflect ambient lipid-rich tissue signal.	continuous_gradient	false	false		reviewed			10		show_default	1	moderate	Disease-associated macrophage/stress program;Context dependent	Scar lipid associated macrophage	Scar lipid associated macrophage captures lipid-handling or phagocytic activity often associated with tissue remodeling or disease.	portal_flagged		within_tissue_cell_type	dat/liver/liver_cell_state_markers.gmt	dat/liver/liver_cell_state_markers.xlsx	process_gradient	disease_associated_established		liver_macrophage_scar_lipid_associated_macrophage	Scar lipid associated macrophage	citation_c08a440f7861	liver	Liver
false		Activated inflammatory mast cell represents inflammatory activation in Mast cell.	mast_cell	Mast cell	Activated inflammatory mast cell program; not liver-specific.	2026-05-26		Activated inflammatory mast cell			Jiang et al., Journal of Allergy and Clinical Immunology 2020 | https://pmc.ncbi.nlm.nih.gov/articles/PMC7756890/	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Interpret as a process score; consider disease, dissociation, immune contamination, and batch context.	continuous_gradient	false	false		reviewed			10		show_default	1	moderate	Inflammatory process;Context dependent	Activated inflammatory mast cell	Activated inflammatory mast cell represents inflammatory activation in Mast cell.	portal_flagged		within_tissue_cell_type	dat/liver/liver_cell_state_markers.gmt	dat/liver/liver_cell_state_markers.xlsx	process_gradient	well_established_process		liver_mast_cell_activated_inflammatory_mast_cell	Activated inflammatory mast cell	citation_ba4f966ef016	liver	Liver
false		Chymase mast cell is a curated marker panel for Mast cell in Liver. The biological interpretation needs review or more specific annotation.	mast_cell	Mast cell	Chymase/tryptase mast cell program.	2026-05-26		Chymase mast cell			Jiang et al., Journal of Allergy and Clinical Immunology 2020 | https://pmc.ncbi.nlm.nih.gov/articles/PMC7756890/	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Chymase mast cell	Chymase mast cell is a curated marker panel for Mast cell in Liver. The biological interpretation needs review or more specific annotation.	portal_default		within_tissue_cell_type	dat/liver/liver_cell_state_markers.gmt	dat/liver/liver_cell_state_markers.xlsx	unknown	needs_review		liver_mast_cell_chymase_mast_cell	Chymase mast cell	citation_ba4f966ef016	liver	Liver
false		Mast cell identity represents a curated identity or subtype marker program within Mast cell.	mast_cell	Mast cell	Broad mast cell identity markers.	2026-05-26		Mast cell identity			Jiang et al., Journal of Allergy and Clinical Immunology 2020 | https://pmc.ncbi.nlm.nih.gov/articles/PMC7756890/	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Use as an identity or subtype activity gradient within the selected parent cell type, not as a mutually exclusive cell-state probability.	continuous_gradient	false	false		reviewed			10		show_default	1	none	Established identity marker panel;Continuous activity score	Mast cell identity	Mast cell identity represents a curated identity or subtype marker program within Mast cell.	portal_default		within_tissue_cell_type	dat/liver/liver_cell_state_markers.gmt	dat/liver/liver_cell_state_markers.xlsx	broad_identity_gradient	canonical_identity		liver_mast_cell_mast_cell_identity	Mast cell identity	citation_ba4f966ef016	liver	Liver
false		Tryptase mast cell is a curated marker panel for Mast cell in Liver. The biological interpretation needs review or more specific annotation.	mast_cell	Mast cell	Tryptase-rich mast cell program.	2026-05-26		Tryptase mast cell			Jiang et al., Journal of Allergy and Clinical Immunology 2020 | https://pmc.ncbi.nlm.nih.gov/articles/PMC7756890/	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Tryptase mast cell	Tryptase mast cell is a curated marker panel for Mast cell in Liver. The biological interpretation needs review or more specific annotation.	portal_default		within_tissue_cell_type	dat/liver/liver_cell_state_markers.gmt	dat/liver/liver_cell_state_markers.xlsx	unknown	needs_review		liver_mast_cell_tryptase_mast_cell	Tryptase mast cell	citation_ba4f966ef016	liver	Liver
false		Adaptive nk cell is a curated marker panel for NK cell in Liver. The biological interpretation needs review or more specific annotation.	nk_cell	NK cell	Adaptive-like NK cell program; KLRC2/NKG2C-centered marker set.	2026-05-26		Adaptive nk cell			Zhao et al., Cell Discovery 2020 | https://www.nature.com/articles/s41421-020-0157-z	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Adaptive nk cell	Adaptive nk cell is a curated marker panel for NK cell in Liver. The biological interpretation needs review or more specific annotation.	portal_default		within_tissue_cell_type	dat/liver/liver_cell_state_markers.gmt	dat/liver/liver_cell_state_markers.xlsx	unknown	needs_review		liver_nk_cell_adaptive_nk_cell	Adaptive nk cell	citation_77762a3bc36a	liver	Liver
false		Cytotoxic nk cell is a curated marker panel for NK cell in Liver. The biological interpretation needs review or more specific annotation.	nk_cell	NK cell	Cytotoxic conventional NK cell effector program.	2026-05-26		Cytotoxic nk cell			Zhao et al., Cell Discovery 2020 | https://www.nature.com/articles/s41421-020-0157-z	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Cytotoxic nk cell	Cytotoxic nk cell is a curated marker panel for NK cell in Liver. The biological interpretation needs review or more specific annotation.	portal_default		within_tissue_cell_type	dat/liver/liver_cell_state_markers.gmt	dat/liver/liver_cell_state_markers.xlsx	unknown	needs_review		liver_nk_cell_cytotoxic_nk_cell	Cytotoxic nk cell	citation_77762a3bc36a	liver	Liver
false		Interferon / MHC response captures inflammatory, antiviral, and antigen-presentation activity within the parent cell type.	nk_cell	NK cell	Generic interferon-stimulated NK cell program.	2026-05-26		Interferon response nk cell		a distinct immune cell identity unless parent-cell assignment supports it	Zhao et al., Cell Discovery 2020 | https://www.nature.com/articles/s41421-020-0157-z	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	This can be real inflammatory biology, but immune contamination, HLA-high ambient RNA, and doublets should be checked.	continuous_gradient	false	false		reviewed			10		show_default	2	moderate	Well-established inflammatory process;Check immune contamination	Interferon response nk cell	A well-established inflammatory process score, best interpreted as a continuous gradient.	portal_flagged	high IFN/MHC activity; parent identity retained; low immune contamination/doublet scores	within_tissue_cell_type	dat/liver/liver_cell_state_markers.gmt	dat/liver/liver_cell_state_markers.xlsx	process_gradient	well_established_process		liver_nk_cell_interferon_response_nk_cell	Interferon response nk cell	citation_77762a3bc36a	liver	Liver
false		Liver resident nk cell represents a curated identity or subtype marker program within NK cell.	nk_cell	NK cell	Liver-resident NK cell markers.	2026-05-26		Liver resident nk cell			Zhao et al., Cell Discovery 2020 | https://www.nature.com/articles/s41421-020-0157-z	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Use as an identity or subtype activity gradient within the selected parent cell type, not as a mutually exclusive cell-state probability.	continuous_gradient	false	false		reviewed			10		show_default	1	none	Established identity marker panel;Continuous activity score	Liver resident nk cell	Liver resident nk cell represents a curated identity or subtype marker program within NK cell.	portal_default		within_tissue_cell_type	dat/liver/liver_cell_state_markers.gmt	dat/liver/liver_cell_state_markers.xlsx	broad_identity_gradient	canonical_identity		liver_nk_cell_liver_resident_nk_cell	Liver resident nk cell	citation_77762a3bc36a	liver	Liver
false		Nk cell identity represents a curated identity or subtype marker program within NK cell.	nk_cell	NK cell	Broad natural killer cell identity markers.	2026-05-26		Nk cell identity			Zhao et al., Cell Discovery 2020 | https://www.nature.com/articles/s41421-020-0157-z	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Use as an identity or subtype activity gradient within the selected parent cell type, not as a mutually exclusive cell-state probability.	continuous_gradient	false	false		reviewed			10		show_default	1	none	Established identity marker panel;Continuous activity score	Nk cell identity	Nk cell identity represents a curated identity or subtype marker program within NK cell.	portal_default		within_tissue_cell_type	dat/liver/liver_cell_state_markers.gmt	dat/liver/liver_cell_state_markers.xlsx	broad_identity_gradient	canonical_identity		liver_nk_cell_nk_cell_identity	Nk cell identity	citation_77762a3bc36a	liver	Liver
